Year;Site;Species;Iteration;PTD;Biweek;Global_radiation;Min_Temperature;Max_temperature;Av_temperature;Relative humidity;Precipitation;Vapor_pressure_deficit
2019;KS;Fagus;19;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;22;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;49;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;64;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;74;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;79;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;83;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;85;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;88;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;92;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;93;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;97;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;111;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;118;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;119;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;126;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;142;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;143;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;145;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;151;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;158;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;159;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;167;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;169;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;178;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;191;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2019;KS;Fagus;192;298;21;3665.00;11.5;15.7;14.0;76.77;0;0.39
2020;PB;Fagus;10;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;KS;Fagus;10;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;PB;Fagus;13;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;PB;Fagus;22;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;PB;Fagus;23;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;PB;Fagus;50;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;KS;Fagus;50;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;KS;Fagus;59;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;PB;Fagus;71;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;KS;Fagus;73;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;PB;Fagus;77;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;KS;Fagus;82;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;KS;Fagus;95;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;PB;Fagus;124;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;PB;Fagus;131;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;PB;Fagus;146;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;KS;Fagus;148;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;PB;Fagus;194;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;KS;Fagus;198;298;21;3533.77;11.7;15.4;13.9;84.73;0.08;0.25
2020;KS;Fagus;26;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2020;PB;Fagus;27;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2020;PB;Fagus;51;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2020;KS;Fagus;57;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2020;PB;Fagus;68;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2020;KS;Fagus;70;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2020;PB;Quercus;104;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2020;KS;Fagus;115;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2020;KS;Fagus;116;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2020;PB;Fagus;117;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2020;PB;Fagus;119;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2020;KS;Fagus;130;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2020;KS;Fagus;153;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2020;KS;Fagus;167;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2020;PB;Fagus;197;299;21;1784.26;9.9;12.4;12.4;84.96;1.38;0.21
2018;BB;Populus;1;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;BB;Populus;8;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;BB;Populus;11;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;BB;Populus;34;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;BB;Populus;36;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;BB;Populus;38;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;BB;Populus;86;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;BB;Populus;113;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;BB;Populus;121;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;BB;Populus;146;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;BB;Populus;154;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;BB;Populus;194;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2019;BB;Populus;15;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;23;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;53;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;60;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;70;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;93;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;107;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;118;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;120;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;123;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;126;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;133;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;145;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;155;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;168;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;BB;Populus;193;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2017;KS;Fagus;6;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;7;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;9;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;12;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;18;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;19;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;20;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;26;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;30;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;31;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;36;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;37;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;43;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;45;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;47;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;50;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;51;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;52;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;61;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;63;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;65;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;71;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;73;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;74;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;79;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;80;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;90;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;92;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;96;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;98;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;99;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;100;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;102;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;103;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;105;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;108;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;109;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;110;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;111;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;115;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;118;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;119;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;123;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;126;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;128;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;134;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;135;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;137;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;142;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;144;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;148;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;149;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;152;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;155;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;156;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;161;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;164;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;165;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;167;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;169;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;170;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;175;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;177;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;179;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;183;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;186;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;189;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;193;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;194;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;195;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;198;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Fagus;200;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;11;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;15;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;17;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;19;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;28;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;41;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;42;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;53;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;61;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;71;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;73;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;74;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;76;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;81;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;90;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;92;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;97;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;100;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;104;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;107;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;111;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;116;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;133;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;137;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;138;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;141;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;153;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;164;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;166;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;174;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;175;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;193;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Fagus;196;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Betula;126;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;KS;Betula;135;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;7;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;20;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;30;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;43;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;47;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;51;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;54;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;61;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;69;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;74;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;79;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;121;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;124;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;125;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;135;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;161;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;165;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;180;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2017;PB;Quercus;191;299;21;1044.06;12.0;14.9;13.3;94.31;1.015;0.09
2018;KS;Fagus;5;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Fagus;30;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Fagus;36;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Fagus;45;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Fagus;64;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Fagus;76;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Fagus;79;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Fagus;92;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Fagus;116;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Fagus;126;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Fagus;137;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Fagus;144;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Fagus;165;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Fagus;179;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Fagus;186;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;19;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;20;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;31;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;45;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;51;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;57;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;58;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;68;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;77;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;83;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;84;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;89;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;90;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;95;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;102;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;111;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;115;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;117;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;143;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;170;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Fagus;197;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;6;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;9;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;27;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;31;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;32;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;37;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;39;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;48;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;58;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;67;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;90;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;97;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;112;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;114;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;128;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;133;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;KS;Betula;145;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;2;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;4;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;5;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;8;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;10;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;12;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;21;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;22;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;25;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;26;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;33;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;34;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;37;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;39;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;44;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;45;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;49;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;54;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;60;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;61;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;63;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;69;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;71;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;75;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;80;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;85;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;86;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;87;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;96;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;98;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2018;PB;Quercus;106;299;21;404.36;6.0;10.6;9.0;83.50;5.22;0.20
2019;PB;Fagus;2;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;PB;Fagus;7;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;PB;Fagus;10;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;PB;Fagus;12;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;PB;Fagus;18;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;PB;Fagus;21;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
2019;PB;Fagus;35;299;21;3985.75;11.6;19.4;16.6;63.77;0.145;0.76
