Date;Year;Month;nMonth;Doy;Site;Species;Tree_number;Leaf_type;Leaf_number;CCI;Unique_tree_ID;Unique_tree_ID_number
2019-09-18;2019;Sep;9;261;PB;Fagus;3;sun;4;16.2;PBFagus3;23
2019-09-18;2019;Sep;9;261;PB;Fagus;3;sun;5;16.8;PBFagus3;23
2019-09-18;2019;Sep;9;261;PB;Fagus;3;shadow;6;12.5;PBFagus3;23
2019-09-18;2019;Sep;9;261;PB;Fagus;3;shadow;7;14.6;PBFagus3;23
2019-09-18;2019;Sep;9;261;PB;Fagus;3;shadow;8;15.7;PBFagus3;23
2019-09-18;2019;Sep;9;261;PB;Fagus;3;shadow;9;18;PBFagus3;23
2019-09-18;2019;Sep;9;261;PB;Fagus;3;shadow;10;13.6;PBFagus3;23
2019-10-02;2019;Oct;10;275;PB;Fagus;3;sun;1;16.5;PBFagus3;23
2019-10-02;2019;Oct;10;275;PB;Fagus;3;sun;2;15.3;PBFagus3;23
2019-10-02;2019;Oct;10;275;PB;Fagus;3;sun;3;10.8;PBFagus3;23
2019-10-02;2019;Oct;10;275;PB;Fagus;3;sun;4;12.1;PBFagus3;23
2019-10-02;2019;Oct;10;275;PB;Fagus;3;sun;5;19.9;PBFagus3;23
2019-10-02;2019;Oct;10;275;PB;Fagus;3;shadow;6;16.5;PBFagus3;23
2019-10-02;2019;Oct;10;275;PB;Fagus;3;shadow;7;12.9;PBFagus3;23
2019-10-02;2019;Oct;10;275;PB;Fagus;3;shadow;8;12.7;PBFagus3;23
2019-10-02;2019;Oct;10;275;PB;Fagus;3;shadow;9;12.1;PBFagus3;23
2019-10-02;2019;Oct;10;275;PB;Fagus;3;shadow;10;16.9;PBFagus3;23
2019-10-16;2019;Oct;10;289;PB;Fagus;3;sun;1;7.4;PBFagus3;23
2019-10-16;2019;Oct;10;289;PB;Fagus;3;sun;2;12.5;PBFagus3;23
2019-10-16;2019;Oct;10;289;PB;Fagus;3;sun;3;11.4;PBFagus3;23
2019-10-16;2019;Oct;10;289;PB;Fagus;3;sun;4;12.8;PBFagus3;23
2019-10-16;2019;Oct;10;289;PB;Fagus;3;sun;5;8.6;PBFagus3;23
2019-10-16;2019;Oct;10;289;PB;Fagus;3;shadow;6;5.8;PBFagus3;23
2019-10-16;2019;Oct;10;289;PB;Fagus;3;shadow;7;14.6;PBFagus3;23
2019-10-16;2019;Oct;10;289;PB;Fagus;3;shadow;8;15.4;PBFagus3;23
2019-10-16;2019;Oct;10;289;PB;Fagus;3;shadow;9;14.1;PBFagus3;23
2019-10-16;2019;Oct;10;289;PB;Fagus;3;shadow;10;12.2;PBFagus3;23
2019-10-30;2019;Oct;10;303;PB;Fagus;3;sun;1;14.6;PBFagus3;23
2019-10-30;2019;Oct;10;303;PB;Fagus;3;sun;2;14.3;PBFagus3;23
2019-10-30;2019;Oct;10;303;PB;Fagus;3;sun;3;13.1;PBFagus3;23
2019-10-30;2019;Oct;10;303;PB;Fagus;3;sun;4;1.5;PBFagus3;23
2019-10-30;2019;Oct;10;303;PB;Fagus;3;sun;5;8.1;PBFagus3;23
2019-10-30;2019;Oct;10;303;PB;Fagus;3;shadow;6;2;PBFagus3;23
2019-10-30;2019;Oct;10;303;PB;Fagus;3;shadow;7;5.1;PBFagus3;23
2019-10-30;2019;Oct;10;303;PB;Fagus;3;shadow;8;14.6;PBFagus3;23
2019-10-30;2019;Oct;10;303;PB;Fagus;3;shadow;9;11.9;PBFagus3;23
2019-10-30;2019;Oct;10;303;PB;Fagus;3;shadow;10;7;PBFagus3;23
2019-11-13;2019;Nov;11;317;PB;Fagus;3;sun;1;4.2;PBFagus3;23
2019-11-13;2019;Nov;11;317;PB;Fagus;3;sun;2;6.2;PBFagus3;23
2019-11-13;2019;Nov;11;317;PB;Fagus;3;sun;3;4.9;PBFagus3;23
2019-11-13;2019;Nov;11;317;PB;Fagus;3;sun;4;8.5;PBFagus3;23
2019-11-13;2019;Nov;11;317;PB;Fagus;3;sun;5;7.7;PBFagus3;23
2019-11-13;2019;Nov;11;317;PB;Fagus;3;shadow;6;7.1;PBFagus3;23
2019-11-13;2019;Nov;11;317;PB;Fagus;3;shadow;7;7.6;PBFagus3;23
2019-11-13;2019;Nov;11;317;PB;Fagus;3;shadow;8;6;PBFagus3;23
2019-11-13;2019;Nov;11;317;PB;Fagus;3;shadow;9;8;PBFagus3;23
2019-11-13;2019;Nov;11;317;PB;Fagus;3;shadow;10;8.7;PBFagus3;23
2020-08-19;2020;Aug;8;232;PB;Fagus;3;sun;1;18.1;PBFagus3;23
2020-08-19;2020;Aug;8;232;PB;Fagus;3;sun;2;13.2;PBFagus3;23
2020-08-19;2020;Aug;8;232;PB;Fagus;3;sun;3;14.2;PBFagus3;23
2020-08-19;2020;Aug;8;232;PB;Fagus;3;sun;4;11.9;PBFagus3;23
2020-08-19;2020;Aug;8;232;PB;Fagus;3;sun;5;11.1;PBFagus3;23
2020-08-19;2020;Aug;8;232;PB;Fagus;3;shadow;6;13.4;PBFagus3;23
2020-08-19;2020;Aug;8;232;PB;Fagus;3;shadow;7;12.3;PBFagus3;23
2020-08-19;2020;Aug;8;232;PB;Fagus;3;shadow;8;10.8;PBFagus3;23
2020-08-19;2020;Aug;8;232;PB;Fagus;3;shadow;9;13.4;PBFagus3;23
2020-08-19;2020;Aug;8;232;PB;Fagus;3;shadow;10;14.7;PBFagus3;23
2020-09-02;2020;Sep;9;246;PB;Fagus;3;sun;1;16.8;PBFagus3;23
2020-09-02;2020;Sep;9;246;PB;Fagus;3;sun;2;14.5;PBFagus3;23
2020-09-02;2020;Sep;9;246;PB;Fagus;3;sun;3;16.8;PBFagus3;23
2020-09-02;2020;Sep;9;246;PB;Fagus;3;sun;4;16.9;PBFagus3;23
2020-09-02;2020;Sep;9;246;PB;Fagus;3;sun;5;15.5;PBFagus3;23
2020-09-02;2020;Sep;9;246;PB;Fagus;3;shadow;6;15;PBFagus3;23
2020-09-02;2020;Sep;9;246;PB;Fagus;3;shadow;7;15.9;PBFagus3;23
2020-09-02;2020;Sep;9;246;PB;Fagus;3;shadow;8;13.2;PBFagus3;23
2020-09-02;2020;Sep;9;246;PB;Fagus;3;shadow;9;15.4;PBFagus3;23
2020-09-02;2020;Sep;9;246;PB;Fagus;3;shadow;10;14.1;PBFagus3;23
2020-09-16;2020;Sep;9;260;PB;Fagus;3;sun;1;16.4;PBFagus3;23
2020-09-16;2020;Sep;9;260;PB;Fagus;3;sun;2;18.8;PBFagus3;23
2020-09-16;2020;Sep;9;260;PB;Fagus;3;sun;3;17.9;PBFagus3;23
2020-09-16;2020;Sep;9;260;PB;Fagus;3;sun;4;11.9;PBFagus3;23
2020-09-16;2020;Sep;9;260;PB;Fagus;3;sun;5;13.8;PBFagus3;23
2020-09-16;2020;Sep;9;260;PB;Fagus;3;shadow;6;10.4;PBFagus3;23
2020-09-16;2020;Sep;9;260;PB;Fagus;3;shadow;7;13.4;PBFagus3;23
2020-09-16;2020;Sep;9;260;PB;Fagus;3;shadow;8;10.4;PBFagus3;23
2020-09-16;2020;Sep;9;260;PB;Fagus;3;shadow;9;11.8;PBFagus3;23
2020-09-16;2020;Sep;9;260;PB;Fagus;3;shadow;10;14.8;PBFagus3;23
2020-09-23;2020;Sep;9;267;PB;Fagus;3;sun;1;15.7;PBFagus3;23
2020-09-23;2020;Sep;9;267;PB;Fagus;3;sun;2;8.9;PBFagus3;23
2020-09-23;2020;Sep;9;267;PB;Fagus;3;sun;3;14.1;PBFagus3;23
2020-09-23;2020;Sep;9;267;PB;Fagus;3;sun;4;9.1;PBFagus3;23
2020-09-23;2020;Sep;9;267;PB;Fagus;3;sun;5;14.8;PBFagus3;23
2020-09-23;2020;Sep;9;267;PB;Fagus;3;shadow;6;14.8;PBFagus3;23
2020-09-23;2020;Sep;9;267;PB;Fagus;3;shadow;7;15.8;PBFagus3;23
2020-09-23;2020;Sep;9;267;PB;Fagus;3;shadow;8;15.4;PBFagus3;23
2020-09-23;2020;Sep;9;267;PB;Fagus;3;shadow;9;14.5;PBFagus3;23
2020-09-23;2020;Sep;9;267;PB;Fagus;3;shadow;10;14.5;PBFagus3;23
2020-09-30;2020;Sep;9;274;PB;Fagus;3;sun;1;10.7;PBFagus3;23
2020-09-30;2020;Sep;9;274;PB;Fagus;3;sun;2;4.8;PBFagus3;23
2020-09-30;2020;Sep;9;274;PB;Fagus;3;sun;3;6.7;PBFagus3;23
2020-09-30;2020;Sep;9;274;PB;Fagus;3;sun;4;12.5;PBFagus3;23
2020-09-30;2020;Sep;9;274;PB;Fagus;3;sun;5;14.3;PBFagus3;23
2020-09-30;2020;Sep;9;274;PB;Fagus;3;shadow;6;12.1;PBFagus3;23
2020-09-30;2020;Sep;9;274;PB;Fagus;3;shadow;7;11;PBFagus3;23
2020-09-30;2020;Sep;9;274;PB;Fagus;3;shadow;8;12;PBFagus3;23
2020-09-30;2020;Sep;9;274;PB;Fagus;3;shadow;9;10.5;PBFagus3;23
2020-09-30;2020;Sep;9;274;PB;Fagus;3;shadow;10;13.3;PBFagus3;23
2020-10-07;2020;Oct;10;281;PB;Fagus;3;sun;1;12.1;PBFagus3;23
2020-10-07;2020;Oct;10;281;PB;Fagus;3;sun;2;15.2;PBFagus3;23
2020-10-07;2020;Oct;10;281;PB;Fagus;3;sun;3;7.5;PBFagus3;23
2020-10-07;2020;Oct;10;281;PB;Fagus;3;sun;4;14.5;PBFagus3;23
2020-10-07;2020;Oct;10;281;PB;Fagus;3;sun;5;12.9;PBFagus3;23
2020-10-07;2020;Oct;10;281;PB;Fagus;3;shadow;6;12.4;PBFagus3;23
2020-10-07;2020;Oct;10;281;PB;Fagus;3;shadow;7;11.1;PBFagus3;23
2020-10-07;2020;Oct;10;281;PB;Fagus;3;shadow;8;13.2;PBFagus3;23
2020-10-07;2020;Oct;10;281;PB;Fagus;3;shadow;9;12.1;PBFagus3;23
2020-10-07;2020;Oct;10;281;PB;Fagus;3;shadow;10;12.8;PBFagus3;23
2020-10-14;2020;Oct;10;288;PB;Fagus;3;sun;1;11.7;PBFagus3;23
2020-10-14;2020;Oct;10;288;PB;Fagus;3;sun;2;14.4;PBFagus3;23
2020-10-14;2020;Oct;10;288;PB;Fagus;3;sun;3;15.8;PBFagus3;23
2020-10-14;2020;Oct;10;288;PB;Fagus;3;sun;4;15;PBFagus3;23
2020-10-14;2020;Oct;10;288;PB;Fagus;3;sun;5;10.2;PBFagus3;23
2020-10-14;2020;Oct;10;288;PB;Fagus;3;shadow;6;14;PBFagus3;23
2020-10-14;2020;Oct;10;288;PB;Fagus;3;shadow;7;7.3;PBFagus3;23
2020-10-14;2020;Oct;10;288;PB;Fagus;3;shadow;8;14.6;PBFagus3;23
2020-10-14;2020;Oct;10;288;PB;Fagus;3;shadow;9;4;PBFagus3;23
2020-10-14;2020;Oct;10;288;PB;Fagus;3;shadow;10;15.7;PBFagus3;23
2020-10-21;2020;Oct;10;295;PB;Fagus;3;sun;1;9.6;PBFagus3;23
2020-10-21;2020;Oct;10;295;PB;Fagus;3;sun;2;7.6;PBFagus3;23
2020-10-21;2020;Oct;10;295;PB;Fagus;3;sun;3;10.9;PBFagus3;23
2020-10-21;2020;Oct;10;295;PB;Fagus;3;sun;4;10.3;PBFagus3;23
2020-10-21;2020;Oct;10;295;PB;Fagus;3;sun;5;9.9;PBFagus3;23
2020-10-21;2020;Oct;10;295;PB;Fagus;3;shadow;6;10.5;PBFagus3;23
2020-10-21;2020;Oct;10;295;PB;Fagus;3;shadow;7;11.1;PBFagus3;23
2020-10-21;2020;Oct;10;295;PB;Fagus;3;shadow;8;10.3;PBFagus3;23
2020-10-21;2020;Oct;10;295;PB;Fagus;3;shadow;9;4.1;PBFagus3;23
2020-10-21;2020;Oct;10;295;PB;Fagus;3;shadow;10;11.8;PBFagus3;23
2020-10-28;2020;Oct;10;302;PB;Fagus;3;sun;1;9.4;PBFagus3;23
2020-10-28;2020;Oct;10;302;PB;Fagus;3;sun;2;8.8;PBFagus3;23
2020-10-28;2020;Oct;10;302;PB;Fagus;3;sun;3;11.8;PBFagus3;23
2020-10-28;2020;Oct;10;302;PB;Fagus;3;sun;4;6.3;PBFagus3;23
2020-10-28;2020;Oct;10;302;PB;Fagus;3;sun;5;6.2;PBFagus3;23
2020-10-28;2020;Oct;10;302;PB;Fagus;3;shadow;6;11.4;PBFagus3;23
2020-10-28;2020;Oct;10;302;PB;Fagus;3;shadow;7;12.1;PBFagus3;23
2020-10-28;2020;Oct;10;302;PB;Fagus;3;shadow;8;14.1;PBFagus3;23
2020-10-28;2020;Oct;10;302;PB;Fagus;3;shadow;9;12;PBFagus3;23
2020-10-28;2020;Oct;10;302;PB;Fagus;3;shadow;10;6.8;PBFagus3;23
2020-11-04;2020;Nov;11;309;PB;Fagus;3;sun;1;9.7;PBFagus3;23
2020-11-04;2020;Nov;11;309;PB;Fagus;3;sun;2;7.6;PBFagus3;23
2020-11-04;2020;Nov;11;309;PB;Fagus;3;sun;3;10.9;PBFagus3;23
2020-11-04;2020;Nov;11;309;PB;Fagus;3;sun;4;8.7;PBFagus3;23
2020-11-04;2020;Nov;11;309;PB;Fagus;3;sun;5;11.6;PBFagus3;23
2020-11-04;2020;Nov;11;309;PB;Fagus;3;shadow;6;11;PBFagus3;23
2020-11-04;2020;Nov;11;309;PB;Fagus;3;shadow;7;9.8;PBFagus3;23
2020-11-04;2020;Nov;11;309;PB;Fagus;3;shadow;8;10.3;PBFagus3;23
2020-11-04;2020;Nov;11;309;PB;Fagus;3;shadow;9;10.1;PBFagus3;23
2020-11-04;2020;Nov;11;309;PB;Fagus;3;shadow;10;8.7;PBFagus3;23
2020-11-12;2020;Nov;11;317;PB;Fagus;3;sun;1;2.7;PBFagus3;23
2020-11-12;2020;Nov;11;317;PB;Fagus;3;sun;2;2.6;PBFagus3;23
2020-11-12;2020;Nov;11;317;PB;Fagus;3;sun;3;1.9;PBFagus3;23
2020-11-12;2020;Nov;11;317;PB;Fagus;3;sun;4;2.2;PBFagus3;23
2020-11-12;2020;Nov;11;317;PB;Fagus;3;sun;5;2.8;PBFagus3;23
2020-11-12;2020;Nov;11;317;PB;Fagus;3;shadow;6;2.7;PBFagus3;23
2020-11-12;2020;Nov;11;317;PB;Fagus;3;shadow;7;3.5;PBFagus3;23
2020-11-12;2020;Nov;11;317;PB;Fagus;3;shadow;8;1.8;PBFagus3;23
2020-11-12;2020;Nov;11;317;PB;Fagus;3;shadow;9;5.8;PBFagus3;23
2020-11-12;2020;Nov;11;317;PB;Fagus;3;shadow;10;5.5;PBFagus3;23
2020-11-18;2020;Nov;11;323;PB;Fagus;3;sun;1;1.3;PBFagus3;23
2020-11-18;2020;Nov;11;323;PB;Fagus;3;sun;2;1.7;PBFagus3;23
2020-11-18;2020;Nov;11;323;PB;Fagus;3;sun;3;1.7;PBFagus3;23
2020-11-18;2020;Nov;11;323;PB;Fagus;3;sun;4;2;PBFagus3;23
2020-11-18;2020;Nov;11;323;PB;Fagus;3;sun;5;1.5;PBFagus3;23
2020-11-18;2020;Nov;11;323;PB;Fagus;3;shadow;6;1.2;PBFagus3;23
2020-11-18;2020;Nov;11;323;PB;Fagus;3;shadow;7;1.2;PBFagus3;23
2020-11-18;2020;Nov;11;323;PB;Fagus;3;shadow;8;2.2;PBFagus3;23
2020-11-18;2020;Nov;11;323;PB;Fagus;3;shadow;9;1.3;PBFagus3;23
2020-11-18;2020;Nov;11;323;PB;Fagus;3;shadow;10;1.2;PBFagus3;23
2017-07-31;2017;Jul;7;212;PB;Fagus;4;sun;1;11.3;PBFagus4;24
2017-07-31;2017;Jul;7;212;PB;Fagus;4;sun;2;13.1;PBFagus4;24
2017-07-31;2017;Jul;7;212;PB;Fagus;4;sun;3;13.1;PBFagus4;24
2017-07-31;2017;Jul;7;212;PB;Fagus;4;sun;4;16.4;PBFagus4;24
2017-07-31;2017;Jul;7;212;PB;Fagus;4;sun;5;15.8;PBFagus4;24
2017-07-31;2017;Jul;7;212;PB;Fagus;4;shadow;6;13;PBFagus4;24
2017-07-31;2017;Jul;7;212;PB;Fagus;4;shadow;7;17.1;PBFagus4;24
2017-07-31;2017;Jul;7;212;PB;Fagus;4;shadow;8;16.5;PBFagus4;24
2017-07-31;2017;Jul;7;212;PB;Fagus;4;shadow;9;14.4;PBFagus4;24
2017-07-31;2017;Jul;7;212;PB;Fagus;4;shadow;10;19.2;PBFagus4;24
2017-08-23;2017;Aug;8;235;PB;Fagus;4;sun;1;12.8;PBFagus4;24
2017-08-23;2017;Aug;8;235;PB;Fagus;4;sun;2;11.9;PBFagus4;24
2017-08-23;2017;Aug;8;235;PB;Fagus;4;sun;3;16.8;PBFagus4;24
2017-08-23;2017;Aug;8;235;PB;Fagus;4;sun;4;12.1;PBFagus4;24
2017-08-23;2017;Aug;8;235;PB;Fagus;4;sun;5;13.1;PBFagus4;24
2017-08-23;2017;Aug;8;235;PB;Fagus;4;shadow;6;16.5;PBFagus4;24
2017-08-23;2017;Aug;8;235;PB;Fagus;4;shadow;7;15.2;PBFagus4;24
2017-08-23;2017;Aug;8;235;PB;Fagus;4;shadow;8;17.5;PBFagus4;24
2017-08-23;2017;Aug;8;235;PB;Fagus;4;shadow;9;15.7;PBFagus4;24
2017-08-23;2017;Aug;8;235;PB;Fagus;4;shadow;10;14.2;PBFagus4;24
2017-09-07;2017;Sep;9;250;PB;Fagus;4;sun;1;14.1;PBFagus4;24
2017-09-07;2017;Sep;9;250;PB;Fagus;4;sun;2;14.9;PBFagus4;24
2017-09-07;2017;Sep;9;250;PB;Fagus;4;sun;3;12.3;PBFagus4;24
2017-09-07;2017;Sep;9;250;PB;Fagus;4;sun;4;14.8;PBFagus4;24
2017-09-07;2017;Sep;9;250;PB;Fagus;4;sun;5;14.3;PBFagus4;24
2017-09-07;2017;Sep;9;250;PB;Fagus;4;shadow;6;15.9;PBFagus4;24
2017-09-07;2017;Sep;9;250;PB;Fagus;4;shadow;7;16;PBFagus4;24
2017-09-07;2017;Sep;9;250;PB;Fagus;4;shadow;8;18.7;PBFagus4;24
2017-09-07;2017;Sep;9;250;PB;Fagus;4;shadow;9;16;PBFagus4;24
2017-09-07;2017;Sep;9;250;PB;Fagus;4;shadow;10;16.6;PBFagus4;24
2017-09-20;2017;Sep;9;263;PB;Fagus;4;sun;1;16.2;PBFagus4;24
2017-09-20;2017;Sep;9;263;PB;Fagus;4;sun;2;15;PBFagus4;24
2017-09-20;2017;Sep;9;263;PB;Fagus;4;sun;3;15.1;PBFagus4;24
2017-09-20;2017;Sep;9;263;PB;Fagus;4;sun;4;9;PBFagus4;24
2017-09-20;2017;Sep;9;263;PB;Fagus;4;sun;5;12.2;PBFagus4;24
2017-09-20;2017;Sep;9;263;PB;Fagus;4;shadow;6;13.9;PBFagus4;24
2017-09-20;2017;Sep;9;263;PB;Fagus;4;shadow;7;16;PBFagus4;24
2017-09-20;2017;Sep;9;263;PB;Fagus;4;shadow;8;13.5;PBFagus4;24
2017-09-20;2017;Sep;9;263;PB;Fagus;4;shadow;9;13.7;PBFagus4;24
2017-09-20;2017;Sep;9;263;PB;Fagus;4;shadow;10;12.8;PBFagus4;24
2017-10-04;2017;Nov;10;277;PB;Fagus;4;sun;1;12.5;PBFagus4;24
2017-10-04;2017;Nov;10;277;PB;Fagus;4;sun;2;15.6;PBFagus4;24
2017-10-04;2017;Nov;10;277;PB;Fagus;4;sun;3;14.6;PBFagus4;24
2017-10-04;2017;Nov;10;277;PB;Fagus;4;sun;4;14.9;PBFagus4;24
2017-10-04;2017;Nov;10;277;PB;Fagus;4;sun;5;14.1;PBFagus4;24
2017-10-04;2017;Nov;10;277;PB;Fagus;4;shadow;6;13.6;PBFagus4;24
2017-10-04;2017;Nov;10;277;PB;Fagus;4;shadow;7;18;PBFagus4;24
2017-10-04;2017;Nov;10;277;PB;Fagus;4;shadow;8;11.4;PBFagus4;24
2017-10-04;2017;Nov;10;277;PB;Fagus;4;shadow;9;12.5;PBFagus4;24
2017-10-04;2017;Nov;10;277;PB;Fagus;4;shadow;10;15;PBFagus4;24
2017-10-18;2017;Nov;10;291;PB;Fagus;4;sun;1;13.1;PBFagus4;24
2017-10-18;2017;Nov;10;291;PB;Fagus;4;sun;2;13.4;PBFagus4;24
2017-10-18;2017;Nov;10;291;PB;Fagus;4;sun;3;4.5;PBFagus4;24
2017-10-18;2017;Nov;10;291;PB;Fagus;4;sun;4;8.4;PBFagus4;24
2017-10-18;2017;Nov;10;291;PB;Fagus;4;sun;5;5.1;PBFagus4;24
2017-10-18;2017;Nov;10;291;PB;Fagus;4;shadow;6;18.9;PBFagus4;24
2017-10-18;2017;Nov;10;291;PB;Fagus;4;shadow;7;13.5;PBFagus4;24
2017-10-18;2017;Nov;10;291;PB;Fagus;4;shadow;8;10.2;PBFagus4;24
2017-10-18;2017;Nov;10;291;PB;Fagus;4;shadow;9;9.4;PBFagus4;24
2017-10-18;2017;Nov;10;291;PB;Fagus;4;shadow;10;15.7;PBFagus4;24
2017-10-30;2017;Nov;10;303;PB;Fagus;4;sun;1;5.6;PBFagus4;24
2017-10-30;2017;Nov;10;303;PB;Fagus;4;sun;2;7.8;PBFagus4;24
2017-10-30;2017;Nov;10;303;PB;Fagus;4;sun;3;10.5;PBFagus4;24
2017-10-30;2017;Nov;10;303;PB;Fagus;4;sun;4;7.7;PBFagus4;24
2017-10-30;2017;Nov;10;303;PB;Fagus;4;sun;5;7.6;PBFagus4;24
2017-10-30;2017;Nov;10;303;PB;Fagus;4;shadow;6;15.3;PBFagus4;24
2017-10-30;2017;Nov;10;303;PB;Fagus;4;shadow;7;10.5;PBFagus4;24
2017-10-30;2017;Nov;10;303;PB;Fagus;4;shadow;8;9.7;PBFagus4;24
2017-10-30;2017;Nov;10;303;PB;Fagus;4;shadow;9;9.3;PBFagus4;24
2017-10-30;2017;Nov;10;303;PB;Fagus;4;shadow;10;11.5;PBFagus4;24
2017-11-15;2017;Nov;11;319;PB;Fagus;4;sun;1;3.9;PBFagus4;24
2017-11-15;2017;Nov;11;319;PB;Fagus;4;sun;2;1.4;PBFagus4;24
2017-11-15;2017;Nov;11;319;PB;Fagus;4;sun;3;1.7;PBFagus4;24
2017-11-15;2017;Nov;11;319;PB;Fagus;4;sun;4;2.8;PBFagus4;24
2017-11-15;2017;Nov;11;319;PB;Fagus;4;sun;5;2.5;PBFagus4;24
2017-11-15;2017;Nov;11;319;PB;Fagus;4;shadow;6;2.6;PBFagus4;24
2017-11-15;2017;Nov;11;319;PB;Fagus;4;shadow;7;4.2;PBFagus4;24
2017-11-15;2017;Nov;11;319;PB;Fagus;4;shadow;8;3.6;PBFagus4;24
2017-11-15;2017;Nov;11;319;PB;Fagus;4;shadow;9;5.7;PBFagus4;24
2017-11-15;2017;Nov;11;319;PB;Fagus;4;shadow;10;4.1;PBFagus4;24
2018-06-26;2018;Jun;6;177;PB;Fagus;4;sun;1;14;PBFagus4;24
2018-06-26;2018;Jun;6;177;PB;Fagus;4;sun;2;14.1;PBFagus4;24
2018-06-26;2018;Jun;6;177;PB;Fagus;4;sun;3;16.3;PBFagus4;24
2018-06-26;2018;Jun;6;177;PB;Fagus;4;sun;4;15.6;PBFagus4;24
2018-06-26;2018;Jun;6;177;PB;Fagus;4;sun;5;15.3;PBFagus4;24
2018-06-26;2018;Jun;6;177;PB;Fagus;4;shadow;6;14.1;PBFagus4;24
2018-06-26;2018;Jun;6;177;PB;Fagus;4;shadow;7;19.1;PBFagus4;24
2018-06-26;2018;Jun;6;177;PB;Fagus;4;shadow;8;19;PBFagus4;24
2018-06-26;2018;Jun;6;177;PB;Fagus;4;shadow;9;17.2;PBFagus4;24
2018-06-26;2018;Jun;6;177;PB;Fagus;4;shadow;10;12.1;PBFagus4;24
2018-07-25;2018;Jul;7;206;PB;Fagus;4;sun;1;14.1;PBFagus4;24
2018-07-25;2018;Jul;7;206;PB;Fagus;4;sun;2;16.1;PBFagus4;24
2018-07-25;2018;Jul;7;206;PB;Fagus;4;sun;3;14.4;PBFagus4;24
2018-07-25;2018;Jul;7;206;PB;Fagus;4;sun;4;14.6;PBFagus4;24
2018-07-25;2018;Jul;7;206;PB;Fagus;4;sun;5;14.9;PBFagus4;24
2018-07-25;2018;Jul;7;206;PB;Fagus;4;shadow;6;16.5;PBFagus4;24
2018-07-25;2018;Jul;7;206;PB;Fagus;4;shadow;7;19.8;PBFagus4;24
2018-07-25;2018;Jul;7;206;PB;Fagus;4;shadow;8;15.7;PBFagus4;24
2018-07-25;2018;Jul;7;206;PB;Fagus;4;shadow;9;23.5;PBFagus4;24
2018-07-25;2018;Jul;7;206;PB;Fagus;4;shadow;10;15.5;PBFagus4;24
2018-08-21;2018;Aug;8;233;PB;Fagus;4;sun;1;13.2;PBFagus4;24
2018-08-21;2018;Aug;8;233;PB;Fagus;4;sun;2;15.9;PBFagus4;24
2018-08-21;2018;Aug;8;233;PB;Fagus;4;sun;3;19.4;PBFagus4;24
2018-08-21;2018;Aug;8;233;PB;Fagus;4;sun;4;18.4;PBFagus4;24
2018-08-21;2018;Aug;8;233;PB;Fagus;4;sun;5;19.7;PBFagus4;24
2018-08-21;2018;Aug;8;233;PB;Fagus;4;shadow;6;17.8;PBFagus4;24
2018-08-21;2018;Aug;8;233;PB;Fagus;4;shadow;7;14.4;PBFagus4;24
2018-08-21;2018;Aug;8;233;PB;Fagus;4;shadow;8;11.8;PBFagus4;24
2018-08-21;2018;Aug;8;233;PB;Fagus;4;shadow;9;15.3;PBFagus4;24
2018-08-21;2018;Aug;8;233;PB;Fagus;4;shadow;10;14.7;PBFagus4;24
2018-09-05;2018;Sep;9;248;PB;Fagus;4;sun;1;14.7;PBFagus4;24
2018-09-05;2018;Sep;9;248;PB;Fagus;4;sun;2;17.3;PBFagus4;24
2018-09-05;2018;Sep;9;248;PB;Fagus;4;sun;3;11.8;PBFagus4;24
2018-09-05;2018;Sep;9;248;PB;Fagus;4;sun;4;11;PBFagus4;24
2018-09-05;2018;Sep;9;248;PB;Fagus;4;sun;5;16.4;PBFagus4;24
2018-09-05;2018;Sep;9;248;PB;Fagus;4;shadow;6;17.8;PBFagus4;24
2018-09-05;2018;Sep;9;248;PB;Fagus;4;shadow;7;17;PBFagus4;24
2018-09-05;2018;Sep;9;248;PB;Fagus;4;shadow;8;17;PBFagus4;24
2018-09-05;2018;Sep;9;248;PB;Fagus;4;shadow;9;17.2;PBFagus4;24
2018-09-05;2018;Sep;9;248;PB;Fagus;4;shadow;10;16.3;PBFagus4;24
2018-09-19;2018;Sep;9;262;PB;Fagus;4;sun;1;14.1;PBFagus4;24
2018-09-19;2018;Sep;9;262;PB;Fagus;4;sun;2;11.9;PBFagus4;24
2018-09-19;2018;Sep;9;262;PB;Fagus;4;sun;3;15.8;PBFagus4;24
2018-09-19;2018;Sep;9;262;PB;Fagus;4;sun;4;11.8;PBFagus4;24
2018-09-19;2018;Sep;9;262;PB;Fagus;4;sun;5;11.8;PBFagus4;24
2018-09-19;2018;Sep;9;262;PB;Fagus;4;shadow;6;16.3;PBFagus4;24
2018-09-19;2018;Sep;9;262;PB;Fagus;4;shadow;7;15.6;PBFagus4;24
2018-09-19;2018;Sep;9;262;PB;Fagus;4;shadow;8;14.6;PBFagus4;24
2018-09-19;2018;Sep;9;262;PB;Fagus;4;shadow;9;15.2;PBFagus4;24
2018-09-19;2018;Sep;9;262;PB;Fagus;4;shadow;10;15.1;PBFagus4;24
2018-10-03;2018;Okt;10;276;PB;Fagus;4;sun;1;10.8;PBFagus4;24
2018-10-03;2018;Okt;10;276;PB;Fagus;4;sun;2;15;PBFagus4;24
2018-10-03;2018;Okt;10;276;PB;Fagus;4;sun;3;14.5;PBFagus4;24
